qualifyId,raceId,driverId,driver_ref,constructorId,constructor_ref,number,position,q1,q2,q3,q1_ms,q2_ms,q3_ms,,
4823,854,20,vettel,9,red_bull,1,1,01:46.4,01:44.9,01:44.4,106397,104931,104381,,
4824,854,17,webber,9,red_bull,2,2,01:47.3,01:45.7,01:44.7,107332,105651,104732,,
4825,854,18,button,9,red_bull,4,3,01:47.0,01:45.5,01:44.8,106956,105472,104804,,
4826,854,1,hamilton,9,red_bull,3,4,01:47.0,01:46.8,01:44.8,107014,106829,104809,,
4827,854,4,alonso,9,red_bull,5,5,01:47.1,01:45.8,01:44.9,107054,105779,104874,,
4828,854,13,massa,9,red_bull,6,6,01:47.9,01:46.0,01:45.8,107945,105955,105800,,
4829,854,3,rosberg,9,red_bull,8,7,01:47.7,01:46.4,01:46.0,107688,106405,106013,,
4830,854,30,michael_schumacher,9,red_bull,7,8,01:48.8,01:46.0,NULL,108819,106043,0,,
4831,854,16,sutil,9,red_bull,14,9,01:48.0,01:47.1,NULL,107952,107093,0,,
4832,854,814,resta,9,red_bull,15,10,01:48.0,01:47.5,NULL,108022,107486,0,,
4833,854,815,perez,9,red_bull,17,11,01:47.7,01:47.6,NULL,107717,107616,0,,
4834,854,22,barrichello,9,red_bull,11,12,01:48.1,01:48.1,NULL,108061,108082,0,,
4835,854,813,maldonado,9,red_bull,12,13,01:49.7,01:48.3,NULL,109710,108270,0,,
4836,854,67,buemi,9,red_bull,18,14,01:48.8,01:48.6,NULL,108753,108634,0,,
4837,854,811,bruno_senna,9,red_bull,9,15,01:48.9,01:48.7,NULL,108861,108662,0,,
4838,854,153,alguersuari,9,red_bull,19,16,01:49.6,01:49.9,NULL,109588,109862,0,,
4839,854,155,kobayashi,9,red_bull,16,17,01:48.1,,NULL,108054,0,0,,
4840,854,808,petrov,9,red_bull,10,18,01:49.8,,NULL,109835,0,0,,
4841,854,5,kovalainen,9,red_bull,20,19,01:50.9,,NULL,110948,0,0,,
4842,854,15,trulli,9,red_bull,21,20,01:51.0,,NULL,111012,0,0,,
4843,854,10,glock,9,red_bull,24,21,01:52.2,,NULL,112154,0,0,,
4844,854,816,ambrosio,9,red_bull,25,22,01:52.4,,NULL,112363,0,0,,
4845,854,817,ricciardo,9,red_bull,22,23,01:52.4,,NULL,112404,0,0,,
4846,854,24,liuzzi,9,red_bull,23,24,01:52.8,,NULL,112810,0,0,,
4847,855,20,vettel,9,red_bull,1,1,01:33.1,01:31.4,01:30.5,93051,91424,90466,,
4848,855,18,button,9,red_bull,4,2,01:32.9,01:31.4,01:30.5,92947,91434,90475,,
4849,855,1,hamilton,9,red_bull,3,3,01:32.8,01:31.1,01:30.6,92843,91139,90617,,
4850,855,13,massa,9,red_bull,6,4,01:33.2,01:31.9,01:30.8,93235,91909,90804,,
4851,855,4,alonso,9,red_bull,5,5,01:32.8,01:31.6,01:30.9,92817,91612,90886,,
4852,855,17,webber,9,red_bull,2,6,01:33.1,01:31.6,01:31.2,93135,91576,91156,,
4853,855,155,kobayashi,9,red_bull,16,10,01:32.6,01:32.4,NULL,92626,92380,0,,
4854,855,30,michael_schumacher,9,red_bull,7,7,01:33.7,01:32.1,NULL,93748,92116,0,,
4855,855,811,bruno_senna,9,red_bull,9,8,01:33.4,01:32.3,NULL,93359,92297,0,,
4856,855,808,petrov,9,red_bull,10,9,01:32.9,01:32.2,NULL,92877,92245,0,,
4857,855,16,sutil,9,red_bull,14,11,01:32.8,01:32.5,NULL,92761,92463,0,,
4858,855,814,resta,9,red_bull,15,12,01:33.5,01:32.7,NULL,93499,92746,0,,
4859,855,22,barrichello,9,red_bull,11,13,01:33.9,01:33.1,NULL,93921,93079,0,,
4860,855,813,maldonado,9,red_bull,12,14,01:33.8,01:33.2,NULL,93781,93224,0,,
4861,855,67,buemi,9,red_bull,18,15,01:33.1,01:33.2,NULL,93064,93227,0,,
4862,855,153,alguersuari,9,red_bull,19,16,01:35.1,01:33.4,NULL,95111,93427,0,,
4863,855,815,perez,9,red_bull,17,17,01:34.7,,NULL,94704,0,0,,
4864,855,5,kovalainen,9,red_bull,20,18,01:35.5,,NULL,95454,0,0,,
4865,855,15,trulli,9,red_bull,21,19,01:35.5,,NULL,95514,0,0,,
4866,855,816,ambrosio,9,red_bull,25,20,01:36.4,,NULL,96439,0,0,,
4867,855,10,glock,9,red_bull,24,21,01:36.5,,NULL,96507,0,0,,
4868,855,817,ricciardo,9,red_bull,22,22,01:37.8,,NULL,97846,0,0,,
4869,855,3,rosberg,9,red_bull,8,23,,,NULL,0,0,0,,
4870,855,24,liuzzi,9,red_bull,23,24,,,NULL,0,0,0,,
4871,856,1,hamilton,9,red_bull,3,1,01:37.5,01:36.5,01:35.8,97525,96526,95820,,
4872,856,20,vettel,9,red_bull,1,2,01:39.1,01:37.3,01:36.0,99093,97285,96042,,
4873,856,18,button,9,red_bull,4,3,01:37.9,01:37.3,01:36.1,97929,97302,96126,,
4874,856,17,webber,9,red_bull,2,4,01:39.1,01:37.3,01:36.5,99071,97292,96468,,
4875,856,13,massa,9,red_bull,6,5,01:38.7,01:37.3,01:36.8,98670,97313,96831,,
4876,856,4,alonso,9,red_bull,5,6,01:38.4,01:37.4,01:37.0,98393,97352,96980,,
4877,856,3,rosberg,9,red_bull,8,7,01:38.4,01:37.9,01:37.8,98426,97892,97754,,
4878,856,808,petrov,9,red_bull,10,8,01:38.4,01:38.2,01:38.1,98378,98186,98124,,
4879,856,814,resta,9,red_bull,15,9,01:38.5,01:38.3,NULL,98549,98254,0,,
4880,856,16,sutil,9,red_bull,14,10,01:38.8,01:38.2,NULL,98789,98219,0,,
4881,856,153,alguersuari,9,red_bull,19,11,01:39.4,01:38.3,NULL,99392,98315,0,,
4882,856,30,michael_schumacher,9,red_bull,7,12,01:38.5,01:38.4,NULL,98502,98354,0,,
4883,856,67,buemi,9,red_bull,18,13,01:39.4,01:38.5,NULL,99352,98508,0,,
4884,856,155,kobayashi,9,red_bull,16,14,01:39.5,01:38.8,NULL,99464,98775,0,,
4885,856,811,bruno_senna,9,red_bull,9,15,01:39.3,01:38.8,NULL,99316,98791,0,,
4886,856,813,maldonado,9,red_bull,12,16,01:39.4,01:39.2,NULL,99436,99189,0,,
4887,856,815,perez,9,red_bull,17,17,01:39.1,01:39.4,NULL,99097,99443,0,,
4888,856,22,barrichello,9,red_bull,11,18,01:39.5,,NULL,99538,0,0,,
4889,856,5,kovalainen,9,red_bull,20,19,01:40.5,,NULL,100522,0,0,,
4890,856,15,trulli,9,red_bull,21,20,01:41.1,,NULL,101101,0,0,,
4891,856,10,glock,9,red_bull,24,21,01:42.1,,NULL,102091,0,0,,
4892,856,816,ambrosio,9,red_bull,25,22,01:43.5,,NULL,103483,0,0,,
4893,856,24,liuzzi,9,red_bull,23,23,01:43.8,,NULL,103758,0,0,,
4894,856,817,ricciardo,9,red_bull,22,24,,,NULL,0,0,0,,
4895,857,20,vettel,9,red_bull,1,1,01:26.2,01:24.7,01:24.2,86218,84657,84178,,
4896,857,1,hamilton,9,red_bull,3,2,01:26.6,01:25.0,01:24.5,86563,85019,84474,,
4897,857,17,webber,9,red_bull,2,3,01:26.5,01:25.3,01:24.5,86473,85282,84508,,
4898,857,4,alonso,9,red_bull,5,4,01:26.8,01:25.2,01:24.5,86774,85158,84519,,
4899,857,18,button,9,red_bull,4,5,01:26.2,01:25.3,01:25.0,86225,85299,84950,,
4900,857,13,massa,9,red_bull,6,6,01:27.0,01:25.5,01:25.1,87012,85522,85122,,
4901,857,3,rosberg,9,red_bull,8,7,01:26.4,01:25.6,01:25.5,86364,85555,85451,,
4902,857,16,sutil,9,red_bull,14,8,01:26.3,01:26.1,NULL,86271,86140,0,,
4903,857,67,buemi,9,red_bull,18,9,01:26.6,01:26.2,NULL,86608,86161,0,,
4904,857,153,alguersuari,9,red_bull,19,10,01:26.6,01:26.3,NULL,86557,86319,0,,
4905,857,808,petrov,9,red_bull,10,11,01:26.2,01:26.3,NULL,86189,86319,0,,
4906,857,30,michael_schumacher,9,red_bull,7,12,01:26.8,01:26.3,NULL,86790,86337,0,,
4907,857,814,resta,9,red_bull,15,13,01:26.9,01:26.5,NULL,86864,86503,0,,
4908,857,813,maldonado,9,red_bull,12,14,01:26.8,01:26.5,NULL,86829,86537,0,,
4909,857,811,bruno_senna,9,red_bull,9,15,01:26.8,01:26.7,NULL,86766,86651,0,,
4910,857,22,barrichello,9,red_bull,11,16,01:27.5,01:27.2,NULL,87479,87247,0,,
4911,857,815,perez,9,red_bull,17,17,01:27.2,01:27.6,NULL,87249,87562,0,,
4912,857,155,kobayashi,9,red_bull,16,18,01:27.9,,NULL,87876,0,0,,
4913,857,5,kovalainen,9,red_bull,20,19,01:28.6,,NULL,88565,0,0,,
4914,857,15,trulli,9,red_bull,21,20,01:28.8,,NULL,88752,0,0,,
4915,857,817,ricciardo,9,red_bull,23,21,01:30.2,,NULL,90216,0,0,,
4916,857,39,karthikeyan,9,red_bull,22,22,01:30.2,,NULL,90238,0,0,,
4917,857,816,ambrosio,9,red_bull,25,23,01:30.9,,NULL,90866,0,0,,
4918,857,10,glock,9,red_bull,24,24,01:34.0,,NULL,94046,0,0,,
4919,858,20,vettel,9,red_bull,1,1,01:40.5,01:38.5,01:38.5,100478,98516,98481,,
4920,858,1,hamilton,9,red_bull,3,2,01:39.8,01:38.4,01:38.6,99782,98434,98622,,
4921,858,18,button,9,red_bull,4,3,01:40.2,01:39.1,01:38.6,100227,99097,98631,,
4922,858,17,webber,9,red_bull,2,4,01:40.2,01:38.8,01:38.9,100167,98821,98858,,
4923,858,4,alonso,9,red_bull,5,5,01:41.4,01:39.1,01:39.1,101380,99058,99058,,
4924,858,13,massa,9,red_bull,6,6,01:41.6,01:39.6,01:39.7,101592,99623,99695,,
4925,858,3,rosberg,9,red_bull,8,7,01:41.1,01:39.4,01:39.8,101120,99420,99773,,
4926,858,30,michael_schumacher,9,red_bull,7,8,01:42.6,01:40.6,01:40.7,102605,100554,100662,,
4927,858,16,sutil,9,red_bull,14,9,01:40.6,01:40.2,01:40.8,100595,100205,100768,,
4928,858,814,resta,9,red_bull,15,10,01:41.1,01:40.4,NULL,101064,100414,0,,
4929,858,815,perez,9,red_bull,17,11,01:41.3,01:40.9,NULL,101311,100874,0,,
4930,858,808,petrov,9,red_bull,10,12,01:41.0,01:40.9,NULL,100955,100919,0,,
4931,858,67,buemi,9,red_bull,18,13,01:41.7,01:41.0,NULL,101737,101009,0,,
4932,858,811,bruno_senna,9,red_bull,9,14,01:41.4,01:41.1,NULL,101391,101079,0,,
4933,858,153,alguersuari,9,red_bull,19,15,01:41.4,01:41.2,NULL,101386,101162,0,,
4934,858,155,kobayashi,9,red_bull,16,16,01:41.6,01:41.2,NULL,101613,101240,0,,
4935,858,813,maldonado,9,red_bull,12,17,01:42.3,01:41.8,NULL,102258,101760,0,,
4936,858,5,kovalainen,9,red_bull,20,18,01:43.0,,NULL,102979,0,0,,
4937,858,15,trulli,9,red_bull,21,19,01:43.9,,NULL,103884,0,0,,
4938,858,10,glock,9,red_bull,24,20,01:44.5,,NULL,104515,0,0,,
4939,858,817,ricciardo,9,red_bull,22,21,01:44.6,,NULL,104641,0,0,,
4940,858,816,ambrosio,9,red_bull,25,22,01:44.7,,NULL,104699,0,0,,
4941,858,24,liuzzi,9,red_bull,23,23,01:45.2,,NULL,105159,0,0,,
4942,859,20,vettel,9,red_bull,1,1,01:13.7,01:12.4,01:11.9,73664,72446,71918,,
4943,859,17,webber,9,red_bull,2,2,01:13.5,01:12.7,01:12.1,73467,72658,72099,,
4944,859,18,button,9,red_bull,4,3,01:13.3,01:12.8,01:12.3,73281,72820,72283,,
4945,859,1,hamilton,9,red_bull,3,4,01:13.4,01:12.8,01:12.5,73361,72811,72480,,
4946,859,4,alonso,9,red_bull,5,5,01:14.0,01:12.9,01:12.6,73969,72870,72591,,
4947,859,3,rosberg,9,red_bull,8,6,01:14.1,01:12.6,01:13.0,74083,72569,73050,,
4948,859,13,massa,9,red_bull,6,7,01:14.3,01:13.3,01:13.1,74269,73291,73068,,
4949,859,16,sutil,9,red_bull,14,8,01:13.5,01:13.3,01:13.3,73480,73261,73298,,
4950,859,811,bruno_senna,9,red_bull,9,9,01:14.5,01:13.3,01:13.8,74453,73300,73761,,
4951,859,30,michael_schumacher,9,red_bull,7,10,01:13.7,01:13.6,NULL,73694,73571,0,,
4952,859,814,resta,9,red_bull,15,11,01:13.7,01:13.6,NULL,73733,73584,0,,
4953,859,22,barrichello,9,red_bull,11,12,01:14.1,01:13.8,NULL,74117,73801,0,,
4954,859,153,alguersuari,9,red_bull,19,13,01:14.2,01:13.8,NULL,74225,73804,0,,
4955,859,67,buemi,9,red_bull,18,14,01:14.5,01:13.9,NULL,74500,73919,0,,
4956,859,808,petrov,9,red_bull,10,15,01:13.9,01:14.1,NULL,73859,74053,0,,
4957,859,155,kobayashi,9,red_bull,16,16,01:14.6,01:14.1,NULL,74571,74129,0,,
4958,859,815,perez,9,red_bull,17,17,01:14.4,01:14.2,NULL,74430,74182,0,,
4959,859,813,maldonado,9,red_bull,12,18,01:14.6,,NULL,74625,0,0,,
4960,859,5,kovalainen,9,red_bull,20,19,01:15.1,,NULL,75068,0,0,,
4961,859,15,trulli,9,red_bull,21,20,01:15.4,,NULL,75358,0,0,,
4962,859,24,liuzzi,9,red_bull,23,21,01:16.6,,NULL,76631,0,0,,
4963,859,817,ricciardo,9,red_bull,22,22,01:16.9,,NULL,76890,0,0,,
4964,859,816,ambrosio,9,red_bull,25,23,01:17.0,,NULL,77019,0,0,,
4965,859,10,glock,9,red_bull,24,24,01:17.1,,NULL,77060,0,0,,
4966,860,1,hamilton,9,red_bull,4,1,01:26.8,01:25.6,01:24.9,86800,85626,84922,,
4967,860,18,button,9,red_bull,3,2,01:26.8,01:25.7,01:25.1,86832,85663,85074,,
4968,860,154,grosjean,9,red_bull,10,3,01:26.5,01:25.8,01:25.3,86498,85845,85302,,
4969,860,30,michael_schumacher,9,red_bull,7,4,01:26.6,01:25.6,01:25.3,86586,85571,85336,,
4970,860,17,webber,9,red_bull,2,5,01:27.1,01:26.6,01:25.7,87117,86597,85651,,
4971,860,20,vettel,9,red_bull,1,6,01:26.8,01:26.0,01:25.7,86773,85982,85668,,
4972,860,3,rosberg,9,red_bull,8,7,01:26.8,01:25.5,01:25.7,86763,85469,85686,,
4973,860,813,maldonado,9,red_bull,18,8,01:26.8,01:26.2,01:25.9,86803,86206,85908,,
4974,860,807,hulkenberg,9,red_bull,12,9,01:27.5,01:26.3,01:26.5,87464,86314,86451,,
4975,860,817,ricciardo,9,red_bull,16,10,01:27.0,01:26.3,NULL,87024,86319,0,,
4976,860,818,vergne,9,red_bull,17,11,01:26.5,01:26.4,NULL,86493,86429,0,,
4977,860,4,alonso,9,red_bull,5,12,01:26.7,01:26.5,NULL,86688,86494,0,,
4978,860,155,kobayashi,9,red_bull,14,13,01:26.2,01:26.6,NULL,86182,86590,0,,
4979,860,811,bruno_senna,9,red_bull,19,14,01:27.0,01:26.7,NULL,87004,86663,0,,
4980,860,814,resta,9,red_bull,11,15,01:27.5,01:27.1,NULL,87469,87086,0,,
4981,860,13,massa,9,red_bull,6,16,01:27.6,01:27.5,NULL,87633,87497,0,,
4982,860,815,perez,9,red_bull,15,17,01:26.6,,NULL,86596,0,0,,
4983,860,8,raikkonen,9,red_bull,9,18,01:27.8,,NULL,87758,0,0,,
4984,860,5,kovalainen,9,red_bull,20,19,01:28.7,,NULL,88679,0,0,,
4985,860,808,petrov,9,red_bull,21,20,01:29.0,,NULL,89018,0,0,,
4986,860,10,glock,9,red_bull,24,21,01:30.9,,NULL,90923,0,0,,
4987,860,819,pic,9,red_bull,25,22,01:31.7,,NULL,91670,0,0,,
4988,860,37,rosa,9,red_bull,22,23,01:33.5,,NULL,93495,0,0,,
4989,860,39,karthikeyan,9,red_bull,23,24,01:33.6,,NULL,93643,0,0,,
4990,861,1,hamilton,9,red_bull,4,1,01:37.8,01:37.1,01:36.2,97813,97106,96219,,
4991,861,18,button,9,red_bull,3,2,01:37.6,01:36.9,01:36.4,97575,96928,96368,,
4992,861,30,michael_schumacher,9,red_bull,7,3,01:37.5,01:37.0,01:36.4,97517,97017,96391,,
4993,861,17,webber,9,red_bull,2,4,01:37.2,01:37.4,01:36.5,97172,97375,96461,,
4994,861,8,raikkonen,9,red_bull,9,5,01:38.0,01:36.7,01:36.5,97961,96715,96461,,
4995,861,20,vettel,9,red_bull,1,6,01:38.1,01:37.4,01:36.6,98102,97419,96634,,
4996,861,154,grosjean,9,red_bull,10,7,01:38.1,01:37.3,01:36.7,98058,97338,96658,,
4997,861,3,rosberg,9,red_bull,8,8,01:37.7,01:37.0,01:36.7,97696,96996,96664,,
4998,861,4,alonso,9,red_bull,5,9,01:38.2,01:37.4,01:37.6,98151,97379,97566,,
4999,861,815,perez,9,red_bull,15,10,01:37.9,01:37.5,01:37.7,97933,97477,97698,,
5000,861,813,maldonado,9,red_bull,18,11,01:37.8,01:37.6,NULL,97789,97589,0,,
5001,861,13,massa,9,red_bull,6,12,01:38.4,01:37.7,NULL,98381,97731,0,,
5002,861,811,bruno_senna,9,red_bull,19,13,01:38.4,01:37.8,NULL,98437,97841,0,,
5003,861,814,resta,9,red_bull,11,14,01:38.3,01:37.9,NULL,98325,97877,0,,
5004,861,817,ricciardo,9,red_bull,16,15,01:38.4,01:37.9,NULL,98419,97883,0,,
5005,861,807,hulkenberg,9,red_bull,12,16,01:38.3,01:37.9,NULL,98303,97890,0,,
5006,861,155,kobayashi,9,red_bull,14,17,01:38.4,01:38.1,NULL,98372,98069,0,,
5007,861,818,vergne,9,red_bull,17,18,01:39.1,,NULL,99077,0,0,,
5008,861,5,kovalainen,9,red_bull,20,19,01:39.3,,NULL,99306,0,0,,
5009,861,808,petrov,9,red_bull,21,20,01:39.6,,NULL,99567,0,0,,
5010,861,10,glock,9,red_bull,24,21,01:40.9,,NULL,100903,0,0,,
5011,861,819,pic,9,red_bull,25,22,01:41.3,,NULL,101250,0,0,,
5012,861,37,rosa,9,red_bull,22,23,01:42.9,,NULL,102914,0,0,,
5013,861,39,karthikeyan,9,red_bull,23,24,01:43.7,,NULL,103655,0,0,,
5014,862,3,rosberg,9,red_bull,8,1,01:36.9,01:35.7,01:35.1,96875,95725,95121,,
5015,862,1,hamilton,9,red_bull,4,2,01:36.8,01:35.9,01:35.6,96763,95902,95626,,
5016,862,30,michael_schumacher,9,red_bull,7,3,01:36.8,01:35.8,01:35.7,96797,95794,95691,,
5017,862,155,kobayashi,9,red_bull,14,4,01:36.9,01:35.9,01:35.8,96863,95853,95784,,
5018,862,8,raikkonen,9,red_bull,9,5,01:36.9,01:35.9,01:35.9,96850,95921,95898,,
5019,862,18,button,9,red_bull,3,6,01:36.7,01:35.9,01:36.2,96746,95942,96191,,
5020,862,17,webber,9,red_bull,2,7,01:36.7,01:35.7,01:36.3,96682,95700,96290,,
5021,862,815,perez,9,red_bull,15,8,01:36.2,01:35.8,01:36.5,96198,95831,96524,,
5022,862,4,alonso,9,red_bull,5,9,01:36.3,01:36.0,01:36.6,96292,95982,96622,,
5023,862,154,grosjean,9,red_bull,10,10,01:36.3,01:35.9,NULL,96343,95903,0,,
5024,862,20,vettel,9,red_bull,1,11,01:36.9,01:36.0,NULL,96911,96031,0,,
5025,862,13,massa,9,red_bull,6,12,01:36.6,01:36.3,NULL,96556,96255,0,,
5026,862,813,maldonado,9,red_bull,18,13,01:36.5,01:36.3,NULL,96528,96283,0,,
5027,862,811,bruno_senna,9,red_bull,19,14,01:36.7,01:36.3,NULL,96674,96289,0,,
5028,862,814,resta,9,red_bull,11,15,01:36.6,01:36.3,NULL,96639,96317,0,,
5029,862,807,hulkenberg,9,red_bull,12,16,01:36.9,01:36.7,NULL,96921,96745,0,,
5030,862,817,ricciardo,9,red_bull,16,17,01:36.9,01:37.0,NULL,96933,96956,0,,
5031,862,818,vergne,9,red_bull,17,18,01:37.7,,NULL,97714,0,0,,
5032,862,5,kovalainen,9,red_bull,20,19,01:38.5,,NULL,98463,0,0,,
5033,862,808,petrov,9,red_bull,21,20,01:38.7,,NULL,98677,0,0,,
5034,862,10,glock,9,red_bull,24,21,01:39.3,,NULL,99282,0,0,,
5035,862,819,pic,9,red_bull,25,22,01:39.7,,NULL,99717,0,0,,
5036,862,37,rosa,9,red_bull,22,23,01:40.4,,NULL,100411,0,0,,
5037,862,39,karthikeyan,9,red_bull,23,24,01:41.0,,NULL,101000,0,0,,
5038,863,20,vettel,9,red_bull,1,1,01:34.3,01:33.5,01:32.4,94308,93527,92422,,
5039,863,1,hamilton,9,red_bull,4,2,01:34.8,01:33.2,01:32.5,94813,93209,92520,,
5040,863,17,webber,9,red_bull,2,3,01:34.0,01:33.3,01:32.6,94015,93311,92637,,
5041,863,18,button,9,red_bull,3,4,01:34.8,01:33.4,01:32.7,94792,93416,92711,,
5042,863,3,rosberg,9,red_bull,8,5,01:34.6,01:33.2,01:32.8,94588,93219,92821,,
5043,863,817,ricciardo,9,red_bull,16,6,01:34.0,01:33.6,01:32.9,93988,93556,92912,,
5044,863,154,grosjean,9,red_bull,10,7,01:34.0,01:33.2,01:33.0,94041,93246,93008,,
5045,863,815,perez,9,red_bull,15,8,01:33.8,01:33.7,01:33.4,93814,93660,93394,,
5046,863,4,alonso,9,red_bull,5,9,01:34.8,01:33.4,NULL,94760,93403,0,,
5047,863,814,resta,9,red_bull,11,10,01:36.6,01:33.5,NULL,96624,93510,0,,
5048,863,8,raikkonen,9,red_bull,9,11,01:34.6,01:33.8,NULL,94552,93789,0,,
5049,863,155,kobayashi,9,red_bull,14,12,01:34.1,01:33.8,NULL,94131,93806,0,,
5050,863,807,hulkenberg,9,red_bull,12,13,01:34.6,01:33.8,NULL,94601,93807,0,,
5051,863,13,massa,9,red_bull,6,14,01:34.4,01:33.9,NULL,94372,93912,0,,
5052,863,811,bruno_senna,9,red_bull,19,15,01:34.5,01:34.0,NULL,94466,94017,0,,
5053,863,5,kovalainen,9,red_bull,20,16,01:34.9,01:36.1,NULL,94852,96132,0,,
5054,863,813,maldonado,9,red_bull,18,17,01:34.6,,NULL,94639,0,0,,
5055,863,30,michael_schumacher,9,red_bull,7,18,01:34.9,,NULL,94865,0,0,,
5056,863,818,vergne,9,red_bull,17,19,01:35.0,,NULL,95014,0,0,,
5057,863,808,petrov,9,red_bull,21,20,01:35.8,,NULL,95823,0,0,,
5058,863,819,pic,9,red_bull,25,21,01:37.7,,NULL,97683,0,0,,
5059,863,37,rosa,9,red_bull,22,22,01:37.9,,NULL,97883,0,0,,
5060,863,10,glock,9,red_bull,24,23,01:37.9,,NULL,97905,0,0,,
5061,863,39,karthikeyan,9,red_bull,23,24,01:38.3,,NULL,98314,0,0,,
5062,864,1,hamilton,9,red_bull,4,1,01:22.6,01:22.5,01:21.7,82583,82465,81707,,
5063,864,813,maldonado,9,red_bull,18,2,01:23.4,01:22.1,01:22.3,83380,82105,82285,,
5064,864,4,alonso,9,red_bull,5,3,01:23.3,01:22.9,01:22.3,83276,82862,82302,,
5065,864,154,grosjean,9,red_bull,10,4,01:23.2,01:22.7,01:22.4,83248,82667,82424,,
5066,864,8,raikkonen,9,red_bull,9,5,01:23.4,01:22.9,01:22.5,83406,82856,82487,,
5067,864,815,perez,9,red_bull,15,6,01:24.3,01:22.8,01:22.5,84261,82773,82533,,
5068,864,3,rosberg,9,red_bull,8,7,01:23.4,01:22.9,01:23.0,83370,82882,83005,,
5069,864,20,vettel,9,red_bull,1,8,01:23.8,01:22.9,NULL,83850,82884,0,,
5070,864,30,michael_schumacher,9,red_bull,7,9,01:23.8,01:22.9,NULL,83757,82904,0,,
5071,864,155,kobayashi,9,red_bull,14,10,01:23.4,01:22.9,NULL,83386,82897,0,,
5072,864,18,button,9,red_bull,3,11,01:23.5,01:22.9,NULL,83510,82944,0,,
5073,864,17,webber,9,red_bull,2,12,01:23.6,01:23.0,NULL,83592,82977,0,,
5074,864,814,resta,9,red_bull,11,13,01:23.9,01:23.1,NULL,83852,83125,0,,
5075,864,807,hulkenberg,9,red_bull,12,14,01:23.7,01:23.2,NULL,83720,83177,0,,
5076,864,818,vergne,9,red_bull,17,15,01:24.4,01:23.3,NULL,84362,83265,0,,
5077,864,817,ricciardo,9,red_bull,16,16,01:23.9,01:23.4,NULL,83906,83442,0,,
5078,864,13,massa,9,red_bull,6,17,01:23.9,01:23.4,NULL,83886,83444,0,,
5079,864,811,bruno_senna,9,red_bull,19,18,01:25.0,,NULL,84981,0,0,,
5080,864,808,petrov,9,red_bull,21,19,01:25.3,,NULL,85277,0,0,,
5081,864,5,kovalainen,9,red_bull,20,20,01:25.5,,NULL,85507,0,0,,
5082,864,819,pic,9,red_bull,25,21,01:26.6,,NULL,86582,0,0,,
5083,864,10,glock,9,red_bull,24,22,01:27.0,,NULL,87032,0,0,,
5084,864,37,rosa,9,red_bull,22,23,01:27.6,,NULL,87555,0,0,,
5085,864,39,karthikeyan,9,red_bull,23,24,01:31.1,,NULL,91122,0,0,,
5086,865,30,michael_schumacher,9,red_bull,7,1,01:15.9,01:15.1,01:14.3,75873,75062,74301,,
5087,865,17,webber,9,red_bull,2,2,01:16.0,01:15.0,01:14.4,76013,75035,74381,,
5088,865,3,rosberg,9,red_bull,8,3,01:15.9,01:15.0,01:14.4,75900,75022,74448,,
5089,865,1,hamilton,9,red_bull,4,4,01:16.1,01:15.2,01:14.6,76063,75166,74583,,
5090,865,154,grosjean,9,red_bull,10,5,01:15.7,01:15.2,01:14.6,75718,75219,74639,,
5091,865,4,alonso,9,red_bull,5,6,01:16.2,01:15.1,01:14.9,76153,75128,74948,,
5092,865,13,massa,9,red_bull,6,7,01:16.0,01:14.9,01:15.0,75983,74911,75049,,
5093,865,8,raikkonen,9,red_bull,9,8,01:15.9,01:15.3,01:15.2,75889,75322,75199,,
5094,865,813,maldonado,9,red_bull,18,9,01:16.0,01:15.0,01:15.2,76017,75026,75245,,
5095,865,20,vettel,9,red_bull,1,10,01:15.8,01:15.2,NULL,75757,75234,0,,
5096,865,807,hulkenberg,9,red_bull,12,11,01:15.4,01:15.4,NULL,75418,75421,0,,
5097,865,155,kobayashi,9,red_bull,14,12,01:15.6,01:15.5,NULL,75648,75508,0,,
5098,865,18,button,9,red_bull,3,13,01:16.4,01:15.5,NULL,76399,75536,0,,
5099,865,811,bruno_senna,9,red_bull,19,14,01:15.9,01:15.7,NULL,75923,75709,0,,
5100,865,814,resta,9,red_bull,11,15,01:16.1,01:15.7,NULL,76062,75718,0,,
5101,865,817,ricciardo,9,red_bull,16,16,01:16.4,01:15.9,NULL,76360,75878,0,,
5102,865,818,vergne,9,red_bull,17,17,01:16.5,01:16.9,NULL,76491,76885,0,,
5103,865,5,kovalainen,9,red_bull,20,18,01:16.5,,NULL,76538,0,0,,
5104,865,808,petrov,9,red_bull,21,19,01:17.4,,NULL,77404,0,0,,
5105,865,10,glock,9,red_bull,24,20,01:17.9,,NULL,77947,0,0,,
5106,865,37,rosa,9,red_bull,22,21,01:18.1,,NULL,78096,0,0,,
5107,865,819,pic,9,red_bull,25,22,01:18.5,,NULL,78476,0,0,,
5108,865,39,karthikeyan,9,red_bull,23,23,01:19.3,,NULL,79310,0,0,,
5109,866,20,vettel,9,red_bull,1,1,01:14.7,01:14.2,01:13.8,74661,74187,73784,,
5110,866,1,hamilton,9,red_bull,4,2,01:14.9,01:14.4,01:14.1,74891,74371,74087,,
5111,866,4,alonso,9,red_bull,5,3,01:14.9,01:14.3,01:14.2,74916,74314,74151,,
5112,866,17,webber,9,red_bull,2,4,01:15.0,01:14.5,01:14.3,74956,74479,74346,,
